name,organizer_facebook,organizer_name,organizer_website,organizer_twitter,first_performer,second_performer,timezone,id,start_date,start_time,end_date,end_time,summary,city,country,region,localized_address_display,postal_code,street_address,latitude,longitude,images,listing_url
"Devin Cuddy, Live at Red Bird",,Red Bird Live,,,,,America/Toronto,360508910857,2022-11-12,20:00,2022-11-12,23:00,Red Bird welcomes Devin Cuddy to our intimate stage.,Ottawa,CA,ON,"1165 Bank Street, Ottawa, ON K1S 3X4",K1S 3X4,1165 Bank Street,45.39256530000001,-75.68189029999999,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F299428859%2F571063959093%2F1%2Foriginal.20220608-142335?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=42366a8cbb34f75c1dfbe1a6e9c48411,https://www.eventbrite.ca/e/devin-cuddy-live-at-red-bird-tickets-360508910857
PAUL HAMPTON - Debut Album Release Event Party,,PFH Media Productions,,,,,America/Winnipeg,138128113907,2022-12-17,20:00,2022-12-18,00:00,"Dryden Ontario-raised Paul Hampton returns home to share music and memories with special guests, celebrating the release of his debut album.",Dryden,CA,ON,"100 Casimir Ave, Dryden, ON P8N3L4",P8N3L4,100 Casimir Ave,49.7806692,-92.8337585,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F124176695%2F509276183217%2F1%2Foriginal.20210126-043626?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=09eb498d0b114de7f6e944172397f9c3,https://www.eventbrite.ca/e/paul-hampton-debut-album-release-event-party-tickets-138128113907
Elton Rohn: 2022 International Tour,,,,,,,America/Toronto,310516361797,2022-11-26,20:00,2022-11-26,23:00,Elton Rohn: North America's Premier Elton John Tribute Show,Toronto,CA,ON,"1 Front Street East, Toronto, ON M5E 1B2",M5E 1B2,1 Front Street East,43.64667230000001,-79.3760205,,https://www.eventbrite.ca/e/elton-rohn-2022-international-tour-tickets-310516361797
The Fab Four - The Touring Years,124499260952587,Midland Cultural Centre,http://midlandculturalcentre.com,,,,America/Toronto,372899100247,2022-11-18,19:30,2022-11-18,22:00,"The Fab Four - The Touring Years 1963 - 1966. An entertaining, musical and historical re-enactment of the Beatles!",Midland,CA,ON,"333 King St., Midland, ON L4R 3M7",L4R 3M7,333 King St.,44.7485841,-79.8832753,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F308100219%2F524383549667%2F1%2Foriginal.20220624-025837?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=c9da312475436e6c85c0fdc51d2d17d5,https://www.eventbrite.ca/e/the-fab-four-the-touring-years-tickets-372899100247
Simply Queen,124499260952587,Midland Cultural Centre,http://midlandculturalcentre.com,,,,America/Toronto,374272788987,2022-11-19,19:30,2022-11-19,22:00,Simply Queen - The Number 1 Rated Tribute to Queen,Midland,CA,ON,"333 King St., Midland, ON L4R 3M7",L4R 3M7,333 King St.,44.7485841,-79.8832753,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F309282609%2F524383549667%2F1%2Foriginal.20220627-141527?h=200&w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=1fc4e0b5a425ee9bc43a5bd3561d8dd2,https://www.eventbrite.ca/e/simply-queen-tickets-374272788987
Matthew Good - Solo Acoustic Tour 2022,143439452394747,spectrasonic,http://www.spectrasonic.com,spectrasonic,Matthew Good,Carly Thomas,America/Toronto,374371373857,2022-11-20,19:30,2022-11-20,23:00,Sun Nov  20  @ Algonquin Commons Theatre,Ottawa,CA,ON,"1385 Woodroffe Ave. Building E, Ottawa, ON K2G 1V8",K2G 1V8,1385 Woodroffe Ave.,45.348285,-75.757427,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F309357809%2F334828062913%2F1%2Foriginal.20220627-155733?h=200&w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C60%2C1920%2C960&s=b6a4275545f4c117d7ddf52b78fe490d,https://www.eventbrite.ca/e/matthew-good-solo-acoustic-tour-2022-tickets-374371373857
Double Trouble,,Sault Symphony Orchestra,,,,,America/Toronto,353941838567,2023-03-05,14:00,2023-03-05,17:00,Celebrate duos!,Sault Ste. Marie,CA,ON,"83 Huron Street, Sault Ste. Marie, ON P6A 5P4",P6A 5P4,83 Huron Street,46.51623910000001,-84.3496322,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F294671769%2F878134954173%2F1%2Foriginal.20220531-172322?h=200&w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=32aa9749f69f32e0044b6f9718fa478d,https://www.eventbrite.ca/e/double-trouble-tickets-353941838567
Matt Holubowski,CollectiveConcerts,Collective Concerts,https://www.collectiveconcerts.com/,collectivecon,Matt Holubowski,,America/Toronto,80570423305,2023-03-10,20:00,2023-03-10,23:00,"Rescheduled to February 10, 2022",Toronto,CA,ON,"1087 Queen Street West , Toronto, ON M6J 1H3",M6J 1H3,1087 Queen Street West ,43.6432589,-79.4220707,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F134392989%2F442575402370%2F1%2Foriginal.jpg?h=200&w=512&auto=format%2Ccompress&q=75&sharp=10&rect=100%2C0%2C1080%2C540&s=05ac95322cc4c4b490465e312a7298a2,https://www.eventbrite.ca/e/matt-holubowski-tickets-80570423305
The Flatliners - 20th Anniversary Tour,143439452394747,spectrasonic,http://www.spectrasonic.com,spectrasonic,The Flatliners,,America/Toronto,360206486297,2022-12-09,19:30,2022-12-09,23:00,Fri Dec 9 @ Bronson Centre Theatre,Ottawa,CA,ON,"211 Bronson Avenue, Ottawa, ON K1R 6H4",K1R 6H4,211 Bronson Avenue,45.4135609,-75.7063439,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F299097389%2F334828062913%2F1%2Foriginal.20220608-015533?h=200&w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C327%2C1600%2C800&s=cc277955b05aa47158cee3bcdc697352,https://www.eventbrite.ca/e/the-flatliners-20th-anniversary-tour-tickets-360206486297
Georgetown Jazz Collective's Holiday Fundraiser Concert,,Georgetown Jazz Collective,https://www.georgetownjazzcollective.org,,,,America/Toronto,345689696187,2022-12-16,19:00,2022-12-16,21:30,"The sultry voice of Alessia Fina meets Georgetown Jazz Collective's ""little BIG band"" for a smashing evening of festive holiday cheer.",Halton Hills,CA,ON,"161 Guelph Street, Halton Hills, ON L7G 4A6",L7G 4A6,161 Guelph Street,43.6510147,-79.9097307,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F301327709%2F302139319322%2F1%2Foriginal.20220611-174731?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C4000%2C2000&s=668a3e98890c10c2c80a7d13e90f09d2,https://www.eventbrite.com/e/georgetown-jazz-collectives-holiday-fundraiser-concert-tickets-345689696187
The Nutcracker 2022,CentennialHallLDN,Centennial Hall,http://www.centennialhall.london.ca,,,,America/Toronto,365985371097,2022-12-18,15:00,2022-12-18,17:00,"Sunday, December 18th, 2022 | 3:00pm",London ,CA,ON,"550 Wellington Street, London , ON N6A 3P9",N6A 3P9,550 Wellington Street,42.9891932,-81.2466769,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F302178449%2F272615311890%2F1%2Foriginal.20220613-190146?h=200&w=512&auto=format%2Ccompress&q=75&sharp=10&rect=1%2C114%2C1656%2C828&s=e641cfa2df95be463c4d69797bdc8720,https://www.eventbrite.ca/e/the-nutcracker-2022-tickets-365985371097
Mozart at the Movies 2,,Sault Symphony Orchestra,,,,,America/Toronto,353946953867,2023-05-14,14:00,2023-05-14,16:00,Who doesn't love the movies?,Sault Ste. Marie,CA,ON,"83 Huron Street, Sault Ste. Marie, ON P6A 5P4",P6A 5P4,83 Huron Street,46.51623910000001,-84.3496322,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F298080469%2F878134954173%2F1%2Foriginal.20220606-185419?h=200&w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=2ae0697b8ce3900c735d48c654ff67f7,https://www.eventbrite.ca/e/mozart-at-the-movies-2-tickets-353946953867
Derina Harvey Band,,Sleeping Giant Folk Music Society,http://sleepinggiant.ca,,,,America/Thunder_Bay,355617841537,2023-04-22,20:00,2023-04-22,23:00,"Derina Harvey Band, Presented by Sleeping Giant Folk Music Society",Thunder Bay,CA,ON,"102 Court St S, Thunder Bay, ON P7B 2X4",P7B 2X4,102 Court St S,48.4322437,-89.2259088,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F296385889%2F254622551081%2F1%2Foriginal.20220602-234738?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=1%2C690%2C5296%2C2648&s=cce85a565e8df38e00ef4f3c49b67a5c,https://www.eventbrite.ca/e/derina-harvey-band-tickets-355617841537
Herb Alpert & Lani Hall,AlgonquinCommonsTheatre,A.C.T.,http://www.AlgonquinCommonsTheatre.com,ACT_Ottawa,,,America/Toronto,215013490137,2023-05-17,20:00,2023-05-17,23:00,7:00  PM Lobby and Bar Open| 7:30 PM Doors Open | 8:00 PM Event Starts,Ottawa,CA,ON,"1385 Woodroffe Avenue, Building E Building E, Ottawa, ON K2G 1V8",K2G 1V8,"1385 Woodroffe Avenue, Building E",45.3499335,-75.7549257,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F252382969%2F697389037743%2F1%2Foriginal.20220322-170533?h=200&w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=a8c6847cf072dff2a517301476a5f731,https://www.eventbrite.ca/e/herb-alpert-lani-hall-tickets-215013490137
Bywater Call,,Sleeping Giant Folk Music Society,http://sleepinggiant.ca,,,,America/Thunder_Bay,355618884657,2023-05-13,20:00,2023-05-13,23:00,"Bywater Call, Presented by Sleeping Giant Folk Music Society",Thunder Bay,CA,ON,"102 Court St S, Thunder Bay, ON P7B 2X4",P7B 2X4,102 Court St S,48.4322437,-89.2259088,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F296388519%2F254622551081%2F1%2Foriginal.20220602-235438?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C176%2C2500%2C1250&s=e8fdfe73af5d3ba174965f1b41529f96,https://www.eventbrite.ca/e/bywater-call-tickets-355618884657
Bollywood Boat Cruise Party,bollywoodsocialtoronto,Bollywood Social Toronto,http://bollywoodsocialtoronto.com,eventsbybst,,,America/Toronto,343949310647,2022-07-15,19:30,2022-07-16,00:30,Toronto's Biggest Bollywood Boat Party!,Toronto,CA,ON,"11 Polson Street, Toronto, ON M5A1B6",M5A1B6,11 Polson Street,43.6407774,-79.3545752,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F286733539%2F233613739677%2F1%2Foriginal.20220518-035819?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C12%2C1024%2C512&s=ddd1fbbc5e47a8e97819ff42491f1f8d,https://www.eventbrite.ca/e/bollywood-boat-cruise-party-tickets-343949310647
Buzz Hummer on the Oasis Patio,,Buzz Hummer,https://www.reverbnation.com/buzzhummer,,,,America/Toronto,320779238337,2022-07-01,20:00,2022-07-01,23:00,"An evening of folk, blues and classic rock on the patio with Buzz Hummer.",Port Colborne,CA,ON,"490 Empire Road, Port Colborne, ON L0S 1R0",L0S 1R0,490 Empire Road,42.8718188,-79.1368943,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F266246349%2F308295610801%2F1%2Foriginal.20220413-155048?h=200&w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C477%2C4272%2C2136&s=319f664738501699f69099b23ff19a91,https://www.eventbrite.ca/e/buzz-hummer-on-the-oasis-patio-tickets-320779238337
"Corktown Pub HYPE ft. Stuck in Nostalgia, Howlin’ Gales & Rumble Sons.",,Stuck in Nostalgia,,,,,America/Toronto,354915831807,2022-07-08,21:30,2022-07-09,00:30,"Stuck In Nostalgia presents:

Corktown Pub HYPE

Performances from:
Rumble Sons
Howlin’ Gales 
Stuck In Nostalgia",Hamilton,CA,ON,"175 Young Street, Hamilton, ON L8N 1V7",L8N 1V7,175 Young Street,43.2496751,-79.8642126,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F295691799%2F348184592701%2F1%2Foriginal.20220601-231457?h=200&w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C20%2C842%2C421&s=8c3aebe2635b33d4b7310e7d412836d8,https://www.eventbrite.ca/e/corktown-pub-hype-ft-stuck-in-nostalgia-howlin-gales-rumble-sons-tickets-354915831807
"Corktown Pub HYPE ft. Stuck in Nostalgia, Howlin’ Gales & Rumble Sons.",,Stuck in Nostalgia,,,,,America/Toronto,354915831807,2022-07-08,21:30,2022-07-09,00:30,"Stuck In Nostalgia presents:

Corktown Pub HYPE

Performances from:
Rumble Sons
Howlin’ Gales 
Stuck In Nostalgia",Hamilton,CA,ON,"175 Young Street, Hamilton, ON L8N 1V7",L8N 1V7,175 Young Street,43.2496751,-79.8642126,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F295691799%2F348184592701%2F1%2Foriginal.20220601-231457?h=200&w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C20%2C842%2C421&s=8c3aebe2635b33d4b7310e7d412836d8,https://www.eventbrite.ca/e/corktown-pub-hype-ft-stuck-in-nostalgia-howlin-gales-rumble-sons-tickets-354915831807
Songwriter's Night,,Buzz Hummer,https://www.reverbnation.com/buzzhummer,,,,America/Toronto,340106386357,2022-07-13,20:00,2022-07-13,22:30,Original tunes by Buzz Hummer.  Host Rob Repovs.,Welland,CA,ON,"91 East Main Street, Welland, ON L3B 3W5",L3B 3W5,91 East Main Street,42.99210979999999,-79.2479424,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F284445549%2F308295610801%2F1%2Foriginal.20220513-185244?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=1%2C380%2C2116%2C1058&s=019025a2f53638e5d2de4e05e2918beb,https://www.eventbrite.ca/e/songwriters-night-tickets-340106386357
Songwriter's Night,,Buzz Hummer,https://www.reverbnation.com/buzzhummer,,,,America/Toronto,340106386357,2022-07-13,20:00,2022-07-13,22:30,Original tunes by Buzz Hummer.  Host Rob Repovs.,Welland,CA,ON,"91 East Main Street, Welland, ON L3B 3W5",L3B 3W5,91 East Main Street,42.99210979999999,-79.2479424,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F284445549%2F308295610801%2F1%2Foriginal.20220513-185244?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=1%2C380%2C2116%2C1058&s=019025a2f53638e5d2de4e05e2918beb,https://www.eventbrite.ca/e/songwriters-night-tickets-340106386357
CANADA DAY WEEKEND,,AFROCITY TORONTO,,,,,America/Toronto,375484583497,2022-07-01,15:00,2022-07-03,22:00,"AFROCITY ROOFTOP WEEKEND. 
CANADA DAY EDITION",Toronto,CA,ON,"2917 Dufferin Street, Toronto, ON M6B 3S7",M6B 3S7,2917 Dufferin Street,43.7087126,-79.4529798,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F310242309%2F323085824615%2F1%2Foriginal.20220628-210721?h=200&w=512&auto=format%2Ccompress&q=75&sharp=10&s=5adfab47f800f12504dfc0722e662e37,https://www.eventbrite.ca/e/canada-day-weekend-tickets-375484583497
[JAZZ+TWO] at Café on the Hill - Original blues & jazzy pop vibe.,,Noah S. Shopsowitz,,,,,America/Toronto,374031035897,2022-07-02,20:00,2022-07-02,22:00,Toronto's  Jazzy-Pop duo. Feel good listening to our pop classics and the jazzy improvisations. Dance to our many funky grooves. Live it up!,Toronto,CA,ON,"916 Eglinton Avenue West, Toronto, ON M6C 2C2",M6C 2C2,916 Eglinton Avenue West,43.7006014,-79.428118,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F309065789%2F72164859519%2F1%2Foriginal.20220627-032734?h=200&w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C380%2C720%2C360&s=c2c9735e16f0034f851f5ce80069ccb6,https://www.eventbrite.ca/e/jazztwo-at-cafe-on-the-hill-original-blues-jazzy-pop-vibe-tickets-374031035897
[JAZZ+TWO] at Café on the Hill - Original blues & jazzy pop vibe.,,Noah S. Shopsowitz,,,,,America/Toronto,374031035897,2022-07-02,20:00,2022-07-02,22:00,Toronto's  Jazzy-Pop duo. Feel good listening to our pop classics and the jazzy improvisations. Dance to our many funky grooves. Live it up!,Toronto,CA,ON,"916 Eglinton Avenue West, Toronto, ON M6C 2C2",M6C 2C2,916 Eglinton Avenue West,43.7006014,-79.428118,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F309065789%2F72164859519%2F1%2Foriginal.20220627-032734?h=200&w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C380%2C720%2C360&s=c2c9735e16f0034f851f5ce80069ccb6,https://www.eventbrite.ca/e/jazztwo-at-cafe-on-the-hill-original-blues-jazzy-pop-vibe-tickets-374031035897
Chris Strei @ Hudson Public,,ChevyCat Music,https://www.chrisstrei.com/chevycat,,,,America/Toronto,370637044377,2022-07-14,19:00,2022-07-14,22:00,Chris Strei presents a family friendly performance with a dynamic song list of original material and covers of popular artists.,Brantford,CA,ON,"93 Dalhousie Street, Brantford, ON N3T 2J1",N3T 2J1,93 Dalhousie Street,43.1392603,-80.2643569,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F305954189%2F302057368655%2F1%2Foriginal.20220620-200020?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=a5473fb0d4841caf5f2e0b933f086909,https://www.eventbrite.ca/e/chris-strei-hudson-public-tickets-370637044377
La più bella musica italiana,,Trygve John Ringereide,,,,,America/Toronto,371395091717,2022-07-16,14:00,2022-07-16,15:30,"Enjoy the warmth of sunny Italy through Italian and Neapolitan songs performed by Trygve  John Ringereide, accompanied by  Parvaneh Eshghi.",Ottawa,CA,ON,"30 Cleary Avenue, Ottawa, ON K2A 4A1",K2A 4A1,30 Cleary Avenue,45.3818615,-75.7728224,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F307482209%2F121980450661%2F1%2Foriginal.20220623-025438?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C137%2C1936%2C968&s=f836bb6e489f71dc1e996cfb7cbf69db,https://www.eventbrite.ca/e/la-piu-bella-musica-italiana-tickets-371395091717
La più bella musica italiana,,Trygve John Ringereide,,,,,America/Toronto,371395091717,2022-07-16,14:00,2022-07-16,15:30,"Enjoy the warmth of sunny Italy through Italian and Neapolitan songs performed by Trygve  John Ringereide, accompanied by  Parvaneh Eshghi.",Ottawa,CA,ON,"30 Cleary Avenue, Ottawa, ON K2A 4A1",K2A 4A1,30 Cleary Avenue,45.3818615,-75.7728224,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F307482209%2F121980450661%2F1%2Foriginal.20220623-025438?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C137%2C1936%2C968&s=f836bb6e489f71dc1e996cfb7cbf69db,https://www.eventbrite.ca/e/la-piu-bella-musica-italiana-tickets-371395091717
Capital Beatles at Lordia Restaurant Friday July 29th at 9PM,,Lordia Restaurant & Banquet Hall,,,,,America/Toronto,354858179367,2022-07-29,21:00,2022-07-29,23:59,Capital Beatles Live at Lordia Restaurant Friday July 29th at 9PM,Ottawa,CA,ON,"1151 Ogilvie Road, Ottawa, ON K1J 7P6",K1J 7P6,1151 Ogilvie Road,45.4271414,-75.6309776,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F295619849%2F93825095195%2F1%2Foriginal.20220601-210737?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C25%2C926%2C463&s=77c8c338540f731d567f2cbf7efcccb3,https://www.eventbrite.ca/e/capital-beatles-at-lordia-restaurant-friday-july-29th-at-9pm-tickets-354858179367
7th Annual Groovin' in the Park - Saturday RSVP,events/175202379830717,NuFunk Concerts & United Soul,,nufunk,,,America/Toronto,375311114647,2022-07-23,14:00,2022-07-23,23:00,"Saturday night of Groovin' in the Park ft. Starting From Scratch, DJ Greg Wilson (UK), Jojo Flores, DJ Yogi, Iced Misto & FairyJ & John Kong",Toronto,CA,ON,"1695 Queen Street East, Toronto, ON M4L 1G7",M4L 1G7,1695 Queen Street East,43.66420550000001,-79.31271879999997,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F310034079%2F4675030731%2F1%2Foriginal.20220628-155733?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=792863da435ba1bb8c533563ade29a29,https://www.eventbrite.ca/e/7th-annual-groovin-in-the-park-saturday-rsvp-tickets-375311114647
7th Annual Groovin' in the Park - Saturday RSVP,events/175202379830717,NuFunk Concerts & United Soul,,nufunk,,,America/Toronto,375311114647,2022-07-23,14:00,2022-07-23,23:00,"Saturday night of Groovin' in the Park ft. Starting From Scratch, DJ Greg Wilson (UK), Jojo Flores, DJ Yogi, Iced Misto & FairyJ & John Kong",Toronto,CA,ON,"1695 Queen Street East, Toronto, ON M4L 1G7",M4L 1G7,1695 Queen Street East,43.66420550000001,-79.31271879999997,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F310034079%2F4675030731%2F1%2Foriginal.20220628-155733?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=792863da435ba1bb8c533563ade29a29,https://www.eventbrite.ca/e/7th-annual-groovin-in-the-park-saturday-rsvp-tickets-375311114647
7th Annual Groovin' in the Park - Saturday RSVP,events/175202379830717,NuFunk Concerts & United Soul,,nufunk,,,America/Toronto,375311114647,2022-07-23,14:00,2022-07-23,23:00,"Saturday night of Groovin' in the Park ft. Starting From Scratch, DJ Greg Wilson (UK), Jojo Flores, DJ Yogi, Iced Misto & FairyJ & John Kong",Toronto,CA,ON,"1695 Queen Street East, Toronto, ON M4L 1G7",M4L 1G7,1695 Queen Street East,43.66420550000001,-79.31271879999997,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F310034079%2F4675030731%2F1%2Foriginal.20220628-155733?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=792863da435ba1bb8c533563ade29a29,https://www.eventbrite.ca/e/7th-annual-groovin-in-the-park-saturday-rsvp-tickets-375311114647
7th Annual Groovin' in the Park - Saturday RSVP,events/175202379830717,NuFunk Concerts & United Soul,,nufunk,,,America/Toronto,375311114647,2022-07-23,14:00,2022-07-23,23:00,"Saturday night of Groovin' in the Park ft. Starting From Scratch, DJ Greg Wilson (UK), Jojo Flores, DJ Yogi, Iced Misto & FairyJ & John Kong",Toronto,CA,ON,"1695 Queen Street East, Toronto, ON M4L 1G7",M4L 1G7,1695 Queen Street East,43.66420550000001,-79.31271879999997,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F310034079%2F4675030731%2F1%2Foriginal.20220628-155733?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=792863da435ba1bb8c533563ade29a29,https://www.eventbrite.ca/e/7th-annual-groovin-in-the-park-saturday-rsvp-tickets-375311114647
7th Annual Groovin' in the Park - Saturday RSVP,events/175202379830717,NuFunk Concerts & United Soul,,nufunk,,,America/Toronto,375311114647,2022-07-23,14:00,2022-07-23,23:00,"Saturday night of Groovin' in the Park ft. Starting From Scratch, DJ Greg Wilson (UK), Jojo Flores, DJ Yogi, Iced Misto & FairyJ & John Kong",Toronto,CA,ON,"1695 Queen Street East, Toronto, ON M4L 1G7",M4L 1G7,1695 Queen Street East,43.66420550000001,-79.31271879999997,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F310034079%2F4675030731%2F1%2Foriginal.20220628-155733?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=792863da435ba1bb8c533563ade29a29,https://www.eventbrite.ca/e/7th-annual-groovin-in-the-park-saturday-rsvp-tickets-375311114647
